# Name			size		URL
# inline_skating.dat    29900x15	http://www.mathematik.uni-marburg.de/~databionics/en/?q=tskm

# INLINE_SKATING: Activation of three muscles, foot contact signal, three angles, 
# and three angular velocities of professional inline speed skater during the last 
# 30s of a 3min exercise on a treadmill at 3.72 m/s sampled at 1kHz.

# Muscles: Medial Gastrocnemius, Vastus Medialis, Gluteus Maximus
# The original EMG signals were pre-amplified with a gain of 2500 and band-pass 
# filtered (low cut-off: 10 Hz, high cut-off: 700 Hz). A RMS of width 35ms was 
# used to determine the energy of the signal. The energy values were log 
# transformed to deemphasize very large values and achieve a more symmetric 
# distribution.

# Angles: ankle, knee, hip
# The angular displacement time series were low-pass filtered with a 2nd order 
# Butterworth filter to remove noise from the recording process. The cutoff 
# frequency was set to 20Hz for the ankle and knee sensor and to 10Hz for the 
# more noisy hip angle sensor. The numerical values were converted from the 
# measurement scale into degrees for a better interpretation. The angular 
# velocity was derived with a 2nd order, 5 point Savitzky-Golay differentiation 
# filter.

# Also provided are symbolic time series resulting from the univariate 
# discretization of the foot contact and muscle signals and the multivariate 
# discretization of the angle signals described in the publication given below.

# Provided by:
# Hoos, O., Department of Sports Medicine, Philipps-University Marburg, Germany
# Mörchen, F., Department of Mathematics and Computer Science, Philipps-University Marburg, Germany

# Please cite:
# Mörchen, F., Ultsch, A., Hoos, O.: 
# Extracting interpretable muscle activation patterns with Time Series Knowledge Mining
# International Journal of Knowledge-Based & Intelligent Engineering Systems (2005)

# Contact:
# fabian@informatik.uni-marburg.de
# -------------------------------------------------------------------------------- 

# column headers follow
Time Trigger AngleAnkl AngleKnee AngleHip SpeedAnkl SpeedKnee SpeedHip MedialGastrocnemius VastusMedialis GluteusMaximus DiscretizedTrigger DiscretizedMovement DiscretizedMedialGastrocnemius DiscretizedVastusMedialis DiscretizedGluteusMaximus
590 6.934000E-02 8.187430E-01 8.394181E-01 8.051034E-01 7.662465E-01 6.507067E-01 5.734250E-01 -2.212967E+01 -2.343742E+01 -1.793616E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
591 6.924000E-02 8.254022E-01 8.406405E-01 8.057039E-01 7.493541E-01 6.398849E-01 5.679126E-01 -2.140471E+01 -2.400073E+01 -1.842294E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
592 6.895000E-02 8.318372E-01 8.417126E-01 8.062890E-01 7.310489E-01 6.289499E-01 5.621160E-01 -2.078335E+01 -2.461588E+01 -1.873931E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
593 6.973000E-02 8.379914E-01 8.426433E-01 8.068669E-01 7.113518E-01 6.179826E-01 5.564016E-01 -2.023593E+01 -2.483473E+01 -1.837543E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
594 7.041000E-02 8.438314E-01 8.434421E-01 8.074199E-01 6.903452E-01 6.070439E-01 5.506775E-01 -1.944318E+01 -2.414640E+01 -1.774150E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
595 7.090000E-02 8.493237E-01 8.440985E-01 8.079665E-01 6.681028E-01 5.961634E-01 5.447848E-01 -1.855884E+01 -2.369053E+01 -1.726630E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
596 7.178000E-02 8.544354E-01 8.445954E-01 8.084890E-01 6.447429E-01 5.853387E-01 5.389656E-01 -1.792353E+01 -2.351781E+01 -1.728618E+01 1.000000E+00 2.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00
597 7.090000E-02 8.591643E-01 8.449416E-01 8.089208E-01 6.205292E-01 5.745537E-01 5.334023E-01 -1.768592E+01 -2.307435E+01 -1.737683E+01 1.000000E+00 2.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00
598 7.148000E-02 8.634943E-01 8.451564E-01 8.092912E-01 5.958082E-01 5.637854E-01 5.279350E-01 -1.822751E+01 -2.300454E+01 -1.727019E+01 1.000000E+00 2.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00
599 7.275000E-02 8.673975E-01 8.452489E-01 8.096704E-01 5.709053E-01 5.530257E-01 5.224531E-01 -1.864263E+01 -2.244246E+01 -1.731509E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
600 7.275000E-02 8.708968E-01 8.452194E-01 8.100402E-01 5.460749E-01 5.422628E-01 5.171479E-01 -1.884636E+01 -2.250942E+01 -1.754393E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
601 7.363000E-02 8.740275E-01 8.450687E-01 8.103360E-01 5.214543E-01 5.314731E-01 5.124200E-01 -1.889881E+01 -2.253339E+01 -1.776072E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
602 7.373000E-02 8.767941E-01 8.447778E-01 8.105561E-01 4.970968E-01 5.206792E-01 5.084515E-01 -1.858604E+01 -2.227547E+01 -1.823225E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
603 7.441000E-02 8.792057E-01 8.443227E-01 8.107565E-01 4.730333E-01 5.098877E-01 5.050305E-01 -1.857208E+01 -2.200493E+01 -1.864860E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
604 7.500000E-02 8.812954E-01 8.437070E-01 8.109658E-01 4.492645E-01 4.990322E-01 5.016759E-01 -1.943850E+01 -2.187786E+01 -1.898024E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
605 7.578000E-02 8.830852E-01 8.429475E-01 8.111640E-01 4.257941E-01 4.880772E-01 4.978762E-01 -2.069962E+01 -2.177167E+01 -1.913910E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
606 7.578000E-02 8.845589E-01 8.420591E-01 8.113399E-01 4.026233E-01 4.770666E-01 4.936284E-01 -2.105366E+01 -2.219624E+01 -1.920131E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
607 7.598000E-02 8.856985E-01 8.410348E-01 8.115197E-01 3.796698E-01 4.660401E-01 4.894579E-01 -2.058785E+01 -2.224631E+01 -1.925075E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
608 7.607000E-02 8.864835E-01 8.398605E-01 8.117484E-01 3.568509E-01 4.549881E-01 4.857509E-01 -1.948162E+01 -2.236898E+01 -1.924885E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
609 7.627000E-02 8.868922E-01 8.385479E-01 8.120002E-01 3.342259E-01 4.438938E-01 4.824010E-01 -1.865073E+01 -2.249816E+01 -1.901794E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
610 7.646000E-02 8.869407E-01 8.370998E-01 8.121643E-01 3.119254E-01 4.327187E-01 4.792326E-01 -1.801277E+01 -2.297280E+01 -1.880637E+01 1.000000E+00 2.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00
611 7.656000E-02 8.866469E-01 8.354989E-01 8.121832E-01 2.900074E-01 4.213703E-01 4.762722E-01 -1.771999E+01 -2.317580E+01 -1.901450E+01 1.000000E+00 2.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00
612 7.666000E-02 8.860204E-01 8.337524E-01 8.121081E-01 2.685113E-01 4.097664E-01 4.735334E-01 -1.808714E+01 -2.298153E+01 -1.930431E+01 1.000000E+00 2.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00
613 7.666000E-02 8.850855E-01 8.318796E-01 8.120301E-01 2.475354E-01 3.979083E-01 4.706794E-01 -1.927235E+01 -2.291465E+01 -1.864588E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
614 7.705000E-02 8.838377E-01 8.298690E-01 8.120070E-01 2.272009E-01 3.858339E-01 4.672475E-01 -2.097325E+01 -2.303523E+01 -1.822405E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
615 7.686000E-02 8.822666E-01 8.276923E-01 8.120319E-01 2.076957E-01 3.735407E-01 4.631659E-01 -2.246030E+01 -2.338186E+01 -1.800146E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
616 7.666000E-02 8.804276E-01 8.253388E-01 8.120662E-01 1.892469E-01 3.610424E-01 4.589862E-01 -2.379724E+01 -2.274550E+01 -1.807170E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
617 7.656000E-02 8.783719E-01 8.228109E-01 8.121064E-01 1.720312E-01 3.484553E-01 4.555544E-01 -2.460180E+01 -2.251628E+01 -1.828352E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
618 7.666000E-02 8.760672E-01 8.201032E-01 8.121499E-01 1.562097E-01 3.359225E-01 4.529389E-01 -2.357945E+01 -2.278837E+01 -1.860695E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
619 7.705000E-02 8.734801E-01 8.172146E-01 8.121642E-01 1.418925E-01 3.235267E-01 4.502389E-01 -2.202676E+01 -2.197586E+01 -1.857497E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
620 7.695000E-02 8.706257E-01 8.141664E-01 8.120806E-01 1.291153E-01 3.113640E-01 4.465928E-01 -2.250869E+01 -2.137392E+01 -1.870708E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
621 7.666000E-02 8.675407E-01 8.109582E-01 8.118686E-01 1.179091E-01 2.995543E-01 4.419488E-01 -2.255414E+01 -2.110386E+01 -1.958525E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
622 7.705000E-02 8.642974E-01 8.075726E-01 8.115790E-01 1.082617E-01 2.882060E-01 4.369190E-01 -2.276008E+01 -2.023212E+01 -2.012179E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
623 7.764000E-02 8.609675E-01 8.040282E-01 8.113020E-01 1.000815E-01 2.774309E-01 4.321839E-01 -2.232113E+01 -1.946687E+01 -1.996820E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
624 7.773000E-02 8.575842E-01 8.003634E-01 8.111342E-01 9.332092E-02 2.673143E-01 4.284109E-01 -2.119585E+01 -1.987796E+01 -1.891378E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
625 7.764000E-02 8.541661E-01 7.965916E-01 8.110234E-01 8.801076E-02 2.579557E-01 4.262789E-01 -2.010729E+01 -2.096409E+01 -1.875996E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
626 7.754000E-02 8.507091E-01 7.927051E-01 8.108181E-01 8.411329E-02 2.494966E-01 4.259711E-01 -1.922205E+01 -2.229628E+01 -1.905141E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
627 7.754000E-02 8.472015E-01 7.887085E-01 8.104765E-01 8.149593E-02 2.420432E-01 4.270263E-01 -1.852228E+01 -2.162338E+01 -1.877073E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
628 7.744000E-02 8.436531E-01 7.845967E-01 8.100875E-01 7.997096E-02 2.356309E-01 4.285230E-01 -1.842812E+01 -2.141470E+01 -1.851942E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
629 7.734000E-02 8.400817E-01 7.803787E-01 8.097416E-01 7.928973E-02 2.302011E-01 4.294382E-01 -1.877159E+01 -2.273372E+01 -1.862800E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
630 7.764000E-02 8.364938E-01 7.760929E-01 8.094618E-01 7.928397E-02 2.256392E-01 4.291723E-01 -1.910409E+01 -2.423590E+01 -1.872074E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
631 7.773000E-02 8.328957E-01 7.717521E-01 8.092919E-01 7.996288E-02 2.219038E-01 4.278324E-01 -1.938423E+01 -2.458026E+01 -1.884903E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
632 7.793000E-02 8.293123E-01 7.673782E-01 8.092527E-01 8.137783E-02 2.190699E-01 4.261557E-01 -2.044460E+01 -2.467382E+01 -1.856648E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
633 7.832000E-02 8.257728E-01 7.630194E-01 8.092434E-01 8.354371E-02 2.171990E-01 4.246289E-01 -2.147364E+01 -2.429561E+01 -1.791515E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
634 7.861000E-02 8.223014E-01 7.586864E-01 8.091466E-01 8.640633E-02 2.162555E-01 4.229224E-01 -2.073071E+01 -2.359389E+01 -1.794743E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
635 7.920000E-02 8.188981E-01 7.543477E-01 8.089195E-01 8.981585E-02 2.161578E-01 4.204474E-01 -2.063861E+01 -2.261070E+01 -1.823053E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
636 7.979000E-02 8.155329E-01 7.499773E-01 8.085674E-01 9.363046E-02 2.167402E-01 4.169799E-01 -2.098564E+01 -2.215121E+01 -1.914439E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
637 7.988000E-02 8.122092E-01 7.455842E-01 8.081366E-01 9.774857E-02 2.178132E-01 4.126781E-01 -2.065692E+01 -2.161603E+01 -1.949992E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
638 8.018000E-02 8.089784E-01 7.412073E-01 8.076976E-01 1.020660E-01 2.192739E-01 4.078633E-01 -1.988274E+01 -2.095113E+01 -1.897184E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
639 7.998000E-02 8.058532E-01 7.368878E-01 8.072917E-01 1.065238E-01 2.210268E-01 4.031806E-01 -1.984963E+01 -2.013884E+01 -1.841105E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
640 8.027000E-02 8.028134E-01 7.326290E-01 8.069062E-01 1.111253E-01 2.229836E-01 3.994908E-01 -2.045307E+01 -1.971690E+01 -1.797814E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
641 8.066000E-02 7.998400E-01 7.284131E-01 8.065086E-01 1.158683E-01 2.251537E-01 3.973310E-01 -2.140016E+01 -1.964061E+01 -1.782470E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
642 8.115000E-02 7.969050E-01 7.242339E-01 8.060945E-01 1.207014E-01 2.275681E-01 3.966855E-01 -2.364111E+01 -2.003831E+01 -1.770872E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
643 8.145000E-02 7.940146E-01 7.200745E-01 8.056694E-01 1.255100E-01 2.301683E-01 3.970666E-01 -2.487763E+01 -2.017414E+01 -1.749236E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
644 8.184000E-02 7.911843E-01 7.159315E-01 8.052286E-01 1.301108E-01 2.327951E-01 3.976627E-01 -2.374214E+01 -2.010339E+01 -1.744273E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
645 8.193000E-02 7.884173E-01 7.118235E-01 8.047776E-01 1.343496E-01 2.352680E-01 3.976075E-01 -2.176351E+01 -1.992182E+01 -1.767746E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
646 8.184000E-02 7.857443E-01 7.077543E-01 8.043351E-01 1.382259E-01 2.375386E-01 3.963244E-01 -2.014882E+01 -1.982315E+01 -1.783953E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
647 8.203000E-02 7.831887E-01 7.037160E-01 8.039157E-01 1.418163E-01 2.397326E-01 3.938529E-01 -1.932154E+01 -1.967078E+01 -1.828460E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
648 8.213000E-02 7.807283E-01 6.997133E-01 8.035397E-01 1.452024E-01 2.419717E-01 3.907212E-01 -1.948783E+01 -1.948374E+01 -1.927205E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
649 8.291000E-02 7.783140E-01 6.957481E-01 8.032075E-01 1.484748E-01 2.442505E-01 3.874815E-01 -1.943630E+01 -1.924459E+01 -2.062120E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
650 8.320000E-02 7.759051E-01 6.918115E-01 8.028707E-01 1.516643E-01 2.465228E-01 3.844298E-01 -1.890052E+01 -1.932077E+01 -2.070147E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
651 8.359000E-02 7.734862E-01 6.878864E-01 8.024618E-01 1.547186E-01 2.487437E-01 3.813865E-01 -1.885923E+01 -1.994894E+01 -1.945187E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
652 8.379000E-02 7.710641E-01 6.839572E-01 8.019219E-01 1.575450E-01 2.508844E-01 3.779829E-01 -1.892040E+01 -2.094340E+01 -1.849161E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
653 8.408000E-02 7.686643E-01 6.800509E-01 8.012342E-01 1.601092E-01 2.530112E-01 3.742064E-01 -1.963721E+01 -2.183283E+01 -1.859989E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
654 8.477000E-02 7.663078E-01 6.762111E-01 8.004828E-01 1.624959E-01 2.552415E-01 3.702700E-01 -2.113641E+01 -2.227677E+01 -1.961242E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
655 8.496000E-02 7.640118E-01 6.724336E-01 7.997885E-01 1.648388E-01 2.576451E-01 3.662948E-01 -2.349273E+01 -2.254865E+01 -2.072600E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
656 8.525000E-02 7.617996E-01 6.686729E-01 7.991996E-01 1.671913E-01 2.602512E-01 3.626430E-01 -2.385021E+01 -2.297366E+01 -2.130687E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
657 8.564000E-02 7.596706E-01 6.649115E-01 7.986748E-01 1.694693E-01 2.630554E-01 3.598840E-01 -2.221479E+01 -2.358822E+01 -2.122183E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
658 8.604000E-02 7.575748E-01 6.611639E-01 7.981029E-01 1.715434E-01 2.660074E-01 3.583215E-01 -2.092905E+01 -2.461618E+01 -2.207809E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
659 8.594000E-02 7.554690E-01 6.574414E-01 7.974372E-01 1.733395E-01 2.689966E-01 3.578393E-01 -2.084790E+01 -2.546770E+01 -2.258432E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
660 8.662000E-02 7.533741E-01 6.537733E-01 7.967480E-01 1.748219E-01 2.718964E-01 3.578934E-01 -2.096985E+01 -2.601837E+01 -2.169120E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
661 8.652000E-02 7.513179E-01 6.501846E-01 7.960673E-01 1.759567E-01 2.747075E-01 3.579330E-01 -2.100220E+01 -2.664276E+01 -2.071219E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
662 8.682000E-02 7.492946E-01 6.466651E-01 7.953560E-01 1.767533E-01 2.775614E-01 3.577985E-01 -2.077565E+01 -2.638711E+01 -1.949035E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
663 8.691000E-02 7.472701E-01 6.431944E-01 7.946423E-01 1.772777E-01 2.805544E-01 3.577316E-01 -2.025563E+01 -2.570911E+01 -1.897675E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
664 8.691000E-02 7.452055E-01 6.397545E-01 7.939703E-01 1.776296E-01 2.836798E-01 3.582327E-01 -2.015486E+01 -2.666963E+01 -1.910534E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
665 8.701000E-02 7.431083E-01 6.363308E-01 7.933295E-01 1.778934E-01 2.868935E-01 3.595948E-01 -2.034405E+01 -2.763435E+01 -1.921803E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
666 8.701000E-02 7.410231E-01 6.329102E-01 7.926990E-01 1.780382E-01 2.901562E-01 3.614656E-01 -2.037549E+01 -2.834096E+01 -1.883014E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
667 8.721000E-02 7.389682E-01 6.295006E-01 7.920532E-01 1.779819E-01 2.934523E-01 3.632072E-01 -2.018612E+01 -2.778411E+01 -1.857407E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
668 8.779000E-02 7.369202E-01 6.261396E-01 7.914257E-01 1.777178E-01 2.968504E-01 3.645858E-01 -1.972752E+01 -2.696170E+01 -1.871719E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
669 8.779000E-02 7.348785E-01 6.228484E-01 7.908405E-01 1.773231E-01 3.004885E-01 3.658072E-01 -1.960765E+01 -2.618898E+01 -1.976584E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
670 8.828000E-02 7.328517E-01 6.196143E-01 7.902731E-01 1.769292E-01 3.044356E-01 3.670806E-01 -1.962804E+01 -2.545092E+01 -2.190466E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
671 8.857000E-02 7.308265E-01 6.164351E-01 7.897263E-01 1.765979E-01 3.086399E-01 3.685906E-01 -1.930292E+01 -2.598690E+01 -2.290977E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
672 8.896000E-02 7.287829E-01 6.133171E-01 7.891842E-01 1.762565E-01 3.130293E-01 3.705667E-01 -1.898920E+01 -2.591531E+01 -2.179775E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
673 8.965000E-02 7.266951E-01 6.102548E-01 7.886070E-01 1.758428E-01 3.175265E-01 3.730255E-01 -1.933337E+01 -2.537759E+01 -1.973783E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
674 9.004000E-02 7.245716E-01 6.072536E-01 7.879795E-01 1.754617E-01 3.219993E-01 3.756123E-01 -1.975863E+01 -2.480077E+01 -1.898048E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
675 9.072000E-02 7.224289E-01 6.043289E-01 7.873269E-01 1.752674E-01 3.263282E-01 3.779495E-01 -1.972264E+01 -2.383216E+01 -1.903383E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
676 9.102000E-02 7.202810E-01 6.014910E-01 7.867203E-01 1.752944E-01 3.304730E-01 3.801675E-01 -2.033584E+01 -2.288113E+01 -1.939495E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
677 9.043000E-02 7.181599E-01 5.987169E-01 7.862108E-01 1.755482E-01 3.344279E-01 3.824375E-01 -2.104810E+01 -2.244338E+01 -1.888617E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
678 9.092000E-02 7.160629E-01 5.959669E-01 7.857781E-01 1.760320E-01 3.381933E-01 3.846066E-01 -2.174265E+01 -2.203252E+01 -1.837931E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
679 9.072000E-02 7.139581E-01 5.932472E-01 7.853943E-01 1.766954E-01 3.418049E-01 3.866033E-01 -2.164626E+01 -2.181998E+01 -1.797967E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
680 9.082000E-02 7.118484E-01 5.905719E-01 7.850201E-01 1.774289E-01 3.452601E-01 3.883528E-01 -2.031936E+01 -2.156022E+01 -1.774201E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
681 9.121000E-02 7.097850E-01 5.879316E-01 7.845850E-01 1.780256E-01 3.484702E-01 3.895458E-01 -1.837812E+01 -2.127672E+01 -1.770465E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
682 9.180000E-02 7.077813E-01 5.853282E-01 7.841026E-01 1.782412E-01 3.513702E-01 3.897727E-01 -1.728992E+01 -2.099048E+01 -1.807634E+01 1.000000E+00 2.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00
683 9.209000E-02 7.057975E-01 5.827638E-01 7.836546E-01 1.778826E-01 3.539799E-01 3.887733E-01 -1.724751E+01 -2.103314E+01 -1.861723E+01 1.000000E+00 2.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00
684 9.238000E-02 7.038188E-01 5.802303E-01 7.832261E-01 1.768585E-01 3.563669E-01 3.867879E-01 -1.765399E+01 -2.090577E+01 -1.881485E+01 1.000000E+00 2.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00
685 9.238000E-02 7.018340E-01 5.777400E-01 7.827620E-01 1.751711E-01 3.585533E-01 3.846075E-01 -1.903780E+01 -2.101723E+01 -1.878688E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
686 9.209000E-02 6.998235E-01 5.753117E-01 7.822715E-01 1.728361E-01 3.604791E-01 3.831191E-01 -1.987850E+01 -2.072380E+01 -1.901728E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
687 9.229000E-02 6.977716E-01 5.729194E-01 7.817654E-01 1.698792E-01 3.621182E-01 3.829530E-01 -1.954317E+01 -2.024002E+01 -1.975086E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
688 9.229000E-02 6.956465E-01 5.705213E-01 7.812285E-01 1.664144E-01 3.635111E-01 3.841903E-01 -1.882566E+01 -1.961662E+01 -2.089095E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
689 9.199000E-02 6.934126E-01 5.681144E-01 7.806542E-01 1.626500E-01 3.646485E-01 3.862231E-01 -1.919217E+01 -1.951209E+01 -2.082886E+01 1.000000E+00 2.000000E+00 1.000000E+00 2.000000E+00 1.000000E+00
690 9.209000E-02 6.910707E-01 5.657154E-01 7.800524E-01 1.587468E-01 3.654676E-01 3.886056E-01 -2.015809E+01 -2.016842E+01 -2.052310E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
691 9.277000E-02 6.886524E-01 5.633272E-01 7.794642E-01 1.547946E-01 3.659317E-01 3.916841E-01 -2.091375E+01 -2.077663E+01 -2.108214E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
692 9.316000E-02 6.861659E-01 5.609418E-01 7.789620E-01 1.509407E-01 3.660463E-01 3.956603E-01 -2.144606E+01 -2.174184E+01 -2.238903E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
693 9.287000E-02 6.836091E-01 5.585533E-01 7.785910E-01 1.473574E-01 3.658905E-01 4.000516E-01 -2.131931E+01 -2.242693E+01 -2.315286E+01 1.000000E+00 2.000000E+00 1.000000E+00 1.000000E+00 1.000000E+00
